,web-scraper-start-url,Products-href,Image URL-src,product_name,main_category,product_type,style,fabric_top,fabric_bottom,color,occasion,season,price_pkr,discount,work_details,package_contents,worn_by,fit,shoe_color,shoe_style
182,https://www.andaazfashion.co.uk/men/kurta-pajama?p=17,https://www.andaazfashion.co.uk/off-white-jacquard-weaved-thread-straight-cut-mens-kurta-churidar-mkpa07324.html,https://assets2.andaazfashion.com/media/catalog/product/o/f/off-white-jacquard-weaved-thread-straight-cut-mens-kurta-churidar-mkpa07324-1.jpg,Ivory Jacquard Weaved Thread Straight Cut Men's Kurta Churidar,Men Kurta Pajama,Salwar Kameez,Churidar,Jacquard,Art Silk,Ivory,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,25200,43%,"Lace Work, Sequins Work, Weaved Thread Work",Top (Kurta) & Bottom (Pajama),Men,Up to 52 inches,Matching Ivory,Traditional Mojari or Juttis
183,https://www.andaazfashion.co.uk/men/sherwani?p=49,https://www.andaazfashion.co.uk/peach-silk-woven-men-sherwani-mstv01006.html,https://assets2.andaazfashion.com/media/catalog/product/p/e/peach-silk-woven-men-sherwani-mstv01006-1.jpg,Peach Silk Woven Men Sherwani,Indian Cloth,Sherwani,Traditional,Silk,Dupion Silk,Peach,"Wedding Wear, Party Wear, Guest of Wedding Wear, Festival Wear",All-season,67200,43%,Woven,Top (Sherwani) & Bottom (Pajama),Men,,,
184,https://www.andaazfashion.co.uk/men/sherwani?p=24,https://www.andaazfashion.co.uk/mint-blue-cotton-silk-embroidered-straight-cut-mens-sherwani-mstv03924.html,https://assets2.andaazfashion.com/media/catalog/product/m/i/mint-blue-cotton-silk-embroidered-straight-cut-mens-sherwani-mstv03924-1.jpg,Mint Blue Cotton Silk Embroidered Straight Cut Men's Sherwani,Men Sherwani,Sherwani,Churidar,Cotton Silk,Dupion Silk,Mint Blue,"Wedding Wear, Sangeet, Engagement",All-season,103200,43%,"Resham Work, Sequins Work, Thread Work",Top (Sherwani) & Bottom (Pajama) & Dupatta,Men,Up to 44 inches,Black,Traditional
185,https://www.andaazfashion.co.uk/men/sherwani?p=56,https://www.andaazfashion.co.uk/light-grey-silk-mens-kurta-pajama-with-embroidered-jacket-mkpa06618.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/light-grey-silk-mens-kurta-pajama-with-embroidered-jacket-mkpa06618-1.jpg,Light Grey Silk Men's Kurta Pajama With Embroidered Jacket,Men Kurta Pajama,Salwar Kameez,Jacket Style,Silk,Silk,Light Grey,"Diwali, Eid, Lohri, Navratri",All-season,92700,43%,"Lace Work, Patch Work","Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,34-60,Black,Traditional
186,https://www.andaazfashion.co.uk/men/kurta-pajama?p=14,https://www.andaazfashion.co.uk/banglori-silk-kurta-pajama-set-in-wine-colour-mkpv0145.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/a/banglori-silk-kurta-pajama-set-in-wine-colour-mkpv0145.jpg,Banglori Silk Kurta Pajama Set In Wine Colour,Pakistani Cloth,Salwar Kameez,Traditional,Banglori Silk,Banglori Silk,Wine,"Festival Wear, Party Wear, Wedding Wear",All-season,29700,43%,"Zari Work, Resham Work",Top (Kurta) & Bottom (Pajama),Pakistani Women,"42, 38-40",Gold,Sandals
187,https://www.andaazfashion.co.uk/men/coat-pant?p=2,https://www.andaazfashion.co.uk/plain-silk-mint-blue-jacket-style-mens-sherwani-mstv03550.html,https://assets2.andaazfashion.com/media/catalog/product/p/l/plain-silk-mint-blue-jacket-style-mens-sherwani-mstv03550-1.jpg,Plain Silk Mint Blue Jacket Style Men's Coat Pant,Men's Clothing,Trouser Suit,Jacket Style,Silk,Silk,Mint Blue,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,77700,43%,Plain Work,"Top (Coat) & Bottom (Pant), Jacket",Men,32-60 inches,Black,Formal Shoes
188,https://www.andaazfashion.co.uk/men/kurta-pajama?p=20,https://www.andaazfashion.co.uk/deep-red-silk-men-kurta-pajama-with-embroidered-jacket-mkpa02057.html,https://assets2.andaazfashion.com/media/catalog/product/d/e/deep-red-silk-men-kurta-pajama-with-embroidered-jacket-mkpa02057-1.jpg,Deep Red Silk Men Kurta Pajama With Embroidered Jacket,Men,Salwar Kameez,Jacket Style,Silk,Silk,Deep Red,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,50700,10%,Resham thread work,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,"42, 36-40",Black,Traditional
189,https://www.andaazfashion.co.uk/men/sherwani?p=24,https://www.andaazfashion.co.uk/light-grey-silk-men-sherwani-with-dhoti-mstv01239.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/light-grey-silk-men-sherwani-with-dhoti-mstv01239-1.jpg,Light Grey Silk Men Sherwani With Dhoti,Men's Clothing,Sherwani,Traditional,Silk,Art Silk,Light Grey,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,35700,28%,Woven,Top (Sherwani) & Bottom (Pajama),Men,,,
190,https://www.andaazfashion.co.uk/men/kurta-pajama?p=44,https://www.andaazfashion.co.uk/light-pink-dupion-silk-embroidered-straight-cut-mens-kurta-pajama-mkpa08283.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-pink-dupion-silk-embroidered-straight-cut-mens-kurta-pajama-mkpa08283-1.jpg,Light Pink Dupion Silk Embroidered Straight Cut Men's Kurta Pajama,Pakistani Cloth,Salwar Kameez,Traditional,Dupion Silk,Dupion Silk,Light Pink,"Diwali, Eid, Lohri, Navratri",All-season,17700,16,"Mirror Work, Resham Work, Thread Work, Weaved Thread Work, Zari Work",Top (Kurta) & Bottom (Pajama),Pakistani Men,44,Brown,Traditional Sandals
191,https://www.andaazfashion.co.uk/men/kurta-pajama?p=62,https://www.andaazfashion.co.uk/mauve-taupe-mauve-cotton-mens-kurta-with-churidar-mkpa01735.html,https://assets2.andaazfashion.com/media/catalog/product/m/a/mauve-taupe-mauve-cotton-mens-kurta-with-churidar-mkpa01735-1.jpg,Mauve Taupe Mauve Cotton Men's Kurta With Churidar,Men Kurta Pajama,Salwar Kameez,Straight Cut,Cotton,Art Silk,Mauve Taupe Mauve,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,29700,43%,"Lace, Mirror Work, Printed",Top (Kurta) & Bottom (Pajama),Men,"42, 38-40",Brown,Traditional
192,https://www.andaazfashion.co.uk/men/kurta-pajama?p=57,https://www.andaazfashion.co.uk/banarasi-silk-printed-dusty-blue-mens-kurta-churidar-mkpa04496.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/a/banarasi-silk-printed-dusty-blue-mens-kurta-churidar-mkpa04496-1.jpg,Banarasi Silk Printed Dusty Blue Men's Kurta Churidar,Men Kurta Pajama,Salwar Kameez,Traditional,Banarasi Silk,Dupion Silk,Dusty Blue,"Wedding Wear, Guest of Wedding Wear",All-season,20700,15%,Printed,Top (Kurta) & Bottom (Pajama),Men,Up to 46 inches,Brown,Traditional
193,https://www.andaazfashion.co.uk/men/weddingwear?p=43,https://www.andaazfashion.co.uk/woven-zari-mint-blue-mens-sherwani-mstv01914.html,https://assets2.andaazfashion.com/media/catalog/product/w/o/woven-zari-mint-blue-mens-sherwani-mstv01914-1.jpg,Woven Zari Mint Blue Men's Sherwani,Men,Sherwani,Straight Cut,Jacquard,Dupion Silk,Mint Blue,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,40200,43%,"Woven, Zari",Top (Sherwani) & Bottom (Pajama),Men,,,
194,https://www.andaazfashion.co.uk/men/weddingwear?p=46,https://www.andaazfashion.co.uk/angrakha-style-sherwani-in-dark-maroon-colour-mstv00167.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/s/mstv00167-red.jpg,Angrakha Style Sherwani In Dark Maroon Colour,Pakistani Cloth,Salwar Kameez,Traditional,Canvas,Raw Silk,Dark Maroon,"Party Wear, Wedding Wear, Guest of Wedding Wear",All-season,82200,27,Zari and Stone Work,Top (Sherwani) & Bottom (Pajama),Pakistani Women,,,
195,https://www.andaazfashion.co.uk/men/kurta-pajama?p=19,https://www.andaazfashion.co.uk/eid-special-ready-to-wear-mint-green-kurta-with-white-pajama-mkpv0522.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/i/eid-special-ready-to-wear-mint-green-kurta-with-white-pajama-mkpv0522.jpg,Elegant Mint Green Ready-to-Wear Kurta with White Pajama for Wedding & Party,Pakistani Cloth,Salwar Kameez,Traditional,Art Silk,Cotton,"Mint Green, White","Wedding, Party, Sangeet, Festive",All-season,26700,72%,None,"Top (Kurta), Bottom (Pajama)",Pakistani Women,Custom Tailoring,Matching,Traditional
196,https://www.andaazfashion.co.uk/men/sherwani?p=24,https://www.andaazfashion.co.uk/dark-beige-silk-asymmetric-printed-men-sherwani-mstv01374.html,https://assets2.andaazfashion.com/media/catalog/product/d/a/dark-beige-silk-asymmetric-printed-men-sherwani-mstv01374-1.jpg,Dark Beige Silk Asymmetric Printed Men Sherwani,Men,Sherwani,Straight Cut,Silk,Velvet,Dark Beige,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,79200,43%,"Beads Work, Resham Work, Stone Work, Thread Work, Printed",Top (Sherwani) & Bottom (Pajama),Men,,,
197,https://www.andaazfashion.co.uk/men/weddingwear?p=43,https://www.andaazfashion.co.uk/pistachio-green-dupion-silk-mens-embroidered-sherwani-mstv02843.html,https://assets2.andaazfashion.com/media/catalog/product/p/i/pistachio-green-dupion-silk-mens-embroidered-sherwani-mstv02843-1.jpg,Pistachio Green Dupion Silk Men's Embroidered Sherwani,Men Sherwani,Sherwani,Traditional,Dupion Silk,Dupion Silk,Pistachio Green,"Wedding Wear, Guest of Wedding Wear, Mehndi",All-season,59700,72%,Resham thread and sequin work,"Top (Sherwani) & Bottom (Pajama), Jacket",Men,Up to 52 inches,Brown,Traditional
198,https://www.andaazfashion.co.uk/men/kurta-pajama?p=26,https://www.andaazfashion.co.uk/embroidered-raw-silk-kurta-in-black-colour-mkpv0196.html,https://assets2.andaazfashion.com/media/catalog/product/e/m/embroidered-raw-silk-kurta-in-black-colour-mkpv0196-1.jpg,Embroidered Silk Kurta In Black Colour,Women,Salwar Kameez,Traditional,Silk,Silk,Black,"Festival Wear, Party Wear, Wedding Wear",All-season,29700,43%,Zari Work,Top (Kurta),Pakistani Women,,,
199,https://www.andaazfashion.co.uk/men/weddingwear?p=96,https://www.andaazfashion.co.uk/dupion-silk-stone-embellished-navy-blue-mens-sherwani-mstv03317.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dupion-silk-stone-embellished-navy-blue-mens-sherwani-mstv03317-1.jpg,Dupion Silk Stone Embellished Navy Blue Men's Sherwani,Men Sherwani,Sherwani,Straight Cut,Dupion Silk,Dupion Silk,Navy Blue,"Wedding Wear, Guest of Wedding Wear, Sangeet",All-season,37200,17%,"Beads Work, Cutdana Work, Dabka Work, Stone Work, Zari Work",Top (Sherwani) & Bottom (Pajama),Men,32-66,Black,Traditional
200,https://www.andaazfashion.co.uk/men/weddingwear?p=114,https://www.andaazfashion.co.uk/ash-grey-silk-blend-embroidered-straight-cut-mens-sherwani-mstv04498.html,https://assets2.andaazfashion.com/media/catalog/product/a/s/ash-grey-silk-blend-embroidered-straight-cut-mens-sherwani-mstv04498-1.jpg,Ash Grey Silk Blend Embroidered Straight Cut Men's Sherwani,Men Sherwani,Sherwani,Jacket Style,Silk Blend,Dupion Silk,Ash Grey,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement, Reception",All-season,107700,15%,"Beads Work, Cutdana Work, Resham Work, Sequins Work, Stone Work, Thread Work",Top (Sherwani) & Bottom (Pajama),Men,Up to 46 inches,Black,Traditional
201,https://www.andaazfashion.co.uk/men/kurta-pajama?p=119,https://www.andaazfashion.co.uk/navy-blue-dupion-silk-embroidered-mens-kurta-with-dhoti-mkpa08674.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-dupion-silk-embroidered-mens-kurta-with-dhoti-mkpa08674-1.jpg,Navy Blue Dupion Silk Embroidered Men's Kurta With Dhoti,Men Kurta Pajama,Salwar Kameez,Angrakha,Dupion Silk,Silk,Navy Blue,Embroidered Men Kurta Pajama,All-season,29700,26%,Zari Work,Top (Kurta) & Bottom (Pajama),Men,Up to 66 inches,Black,Traditional
202,https://www.andaazfashion.co.uk/men/coat-pant?p=1,https://www.andaazfashion.co.uk/navy-blue-cut-dana-embroidered-velvet-mens-coat-pant-mcp38.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/c/mcp38.jpg,Navy Blue Cut Dana Embroidered Velvet Men's Coat Pant,Men,Trouser Suit,Fancy,Velvet,Velvet,Navy Blue,"Special Events, Parties, Weddings",All-season,89700,23,Cut Dana Embroidery,"Top (Coat), Bottom (Pant)",Men,"40, 32-36",Black,Formal Shoes
203,https://www.andaazfashion.co.uk/men/weddingwear?p=69,https://www.andaazfashion.co.uk/plain-jacket-style-silk-cream-beige-mens-kurta-with-trouser-pants-mkpa07944.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-jacket-style-silk-cream-beige-mens-kurta-with-trouser-pants-mkpa07944-1.jpg,Plain Jacket Style Silk Cream Beige Men's Kurta With Trouser Pants,Pakistani Cloth,Trouser Suit,Jacket Style,Silk,Silk,Cream Beige,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement, Festival Wear",All-season,71100,16,Plain Work,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Pakistani Men,34-44,Brown,Traditional
204,https://www.andaazfashion.co.uk/men/sherwani?p=20,https://www.andaazfashion.co.uk/mint-green-jacquard-indo-western-men-sherwani-mstv01483.html,https://assets2.andaazfashion.com/media/catalog/product/m/i/mint-green-jacquard-indo-western-men-sherwani-mstv01483-1.jpg,Mint Green Jacquard Indo-Western Men Sherwani,Men Sherwani,Sherwani,Indo-Western,Jacquard,Silk,Mint Green,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,64200,43%,Woven,Top (Sherwani) & Bottom (Pajama),Men,,,
205,https://www.andaazfashion.co.uk/men/kurta-pajama?p=80,https://www.andaazfashion.co.uk/dupion-silk-red-men-kurta-with-churidar-mkpa0480.html,https://assets2.andaazfashion.com/media/catalog/product/d/u/dupion-silk-red-men-kurta-with-churidar-mkpa0480-1.jpg,Dupion Silk Red Men Kurta with Churidar,Men Kurta Pajama,Salwar Kameez,Traditional,Dupion Silk,Dupion Silk,Red,"Diwali, Eid, Gur Purab, Lohri, Navratri",All-season,29700,43%,Dori Work,Top (Kurta) & Bottom (Pajama),Men,"42, 44, 38-42",Black,Traditional
206,https://www.andaazfashion.co.uk/men/sherwani?p=65,https://www.andaazfashion.co.uk/azure-blue-khadi-silk-asymmetric-kurta-with-churidar-mkpv0069.html,https://assets2.andaazfashion.com/media/catalog/product/a/z/azure-blue-khadi-silk-asymmetric-kurta-with-churidar-mkpv0069-1.jpg,Azure Blue Khadi Silk Asymmetric Kurta With Churidar,Women,Salwar Kameez,Contemporary,Khadi Silk,Cotton,Azure Blue,"Festival Wear, Party Wear, Wedding Wear",All-season,25500,27%,,Top (Kurta) & Bottom (Pajama),Pakistani Women,,,
207,https://www.andaazfashion.co.uk/men/weddingwear?p=70,https://www.andaazfashion.co.uk/gold-dupion-silk-straight-cut-men-dhoti-kurta-mkpa01170.html,https://assets2.andaazfashion.com/media/catalog/product/g/o/gold-dupion-silk-straight-cut-men-dhoti-kurta-mkpa01170-1.jpg,Gold Dupion Silk Straight Cut Men's Dhoti Kurta,Men,Kurta Pajama,Straight Cut,Dupion Silk,Dupion Silk,Gold,"Wedding, Party Wear, Guest Wedding Wear, Festival, Sangeet",All-season,20700,18%,Thread Work,Top (Kurta) & Bottom (Pajama),Men,,,
208,https://www.andaazfashion.co.uk/men/kurta-pajama?p=18,https://www.andaazfashion.co.uk/embroidered-dupion-silk-black-mens-kurta-with-churidar-mkpa0678.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/embroidered-dupion-silk-black-mens-kurta-with-churidar-mkpa0678-1.jpg,Embroidered Dupion Silk Black Men's Kurta With Churidar,Men Kurta Pajama,Salwar Kameez,Churidar,Dupion Silk,Dupion Silk,Pure Black,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Eid",All-season,35700,24%,"Resham Work, Stone Work, Thread Work, Zari",Top (Kurta) & Bottom (Pajama),Men,Not specified,Black,Traditional
209,https://www.andaazfashion.co.uk/men/kurta-pajama?p=23,https://www.andaazfashion.co.uk/readymade-beige-kurta-with-orange-pajama-for-eid-mkpv0437.html,https://assets2.andaazfashion.com/media/catalog/product/r/e/readymade-beige-kurta-with-orange-pajama-for-eid-mkpv0437_3_.jpg,Readymade Beige Kurta With Orange Dhoti for Wedding & Party,Pakistani Cloth,Kurta Pajama,Straight Cut,Silk,Silk,Beige,"Wedding, Party Wear, Guest Wedding Wear, Festival, Sangeet",All-season,29700,43%,Zari Work,Top (Kurta) & Bottom (Pajama),Pakistani Women,,,
210,https://www.andaazfashion.co.uk/men/weddingwear?p=49,https://www.andaazfashion.co.uk/pistachio-green-printed-art-silk-jacket-style-mens-kurta-with-churidar-mkpa07884.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/i/pistachio-green-printed-art-silk-jacket-style-mens-kurta-with-churidar-mkpa07884-1.jpg,Pistachio Green Printed Art Silk Jacket Style Men's Kurta With Churidar,Men Kurta Pajama,Salwar Kameez,Churidar,Art Silk,Art Silk,Pistachio Green,"Wedding Wear, Guest of Wedding Wear, Mehndi, Sangeet",All-season,35700,15%,"Intricate resham thread, sequins, and printed work","Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,Up to 46 inches,Brown,Traditional
211,https://www.andaazfashion.co.uk/men/weddingwear?p=69,https://www.andaazfashion.co.uk/pastel-dark-blue-silk-mens-kurta-pajama-with-embroidered-jacket-mkpa07976.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/a/pastel-dark-blue-silk-mens-kurta-pajama-with-embroidered-jacket-mkpa07976-1.jpg,Pastel Dark Blue Silk Men's Kurta Pajama With Embroidered Jacket,Indian Cloth,Salwar Kameez,Jacket Style,Silk,Silk,Pastel Dark Blue,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement, Festival Wear",All-season,62100,23,"Dori Work, Sequins Work","Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,34-44,Black,Mojari
212,https://www.andaazfashion.co.uk/men/kurta-pajama?p=118,https://www.andaazfashion.co.uk/dark-maroon-cotton-silk-embroidered-straight-cut-mens-kurta-with-churidar-mkpa08751.html,https://assets2.andaazfashion.com/media/catalog/product/d/a/dark-maroon-cotton-silk-embroidered-straight-cut-mens-kurta-with-churidar-mkpa08751-1.jpg,Dark Maroon Cotton Silk Embroidered Straight Cut Men's Kurta With Churidar,Men Kurta Pajama,Salwar Kameez,Straight Cut,Cotton Silk,Silk,Dark Maroon,"Diwali, Eid, Lohri, Navratri",All-season,25200,13%,"Gota Patti Work, Resham Work, Thread Work",Top (Kurta) & Bottom (Pajama),Men,Up to 66 inches chest size,Black,Traditional
213,https://www.andaazfashion.co.uk/men/kurta-pajama?p=60,https://www.andaazfashion.co.uk/sky-blue-cotton-printed-men-kurta-pajama-mkpa02465.html,https://assets2.andaazfashion.com/media/catalog/product/s/k/sky-blue-cotton-printed-men-kurta-pajama-mkpa02465-1.jpg,Sky Blue Cotton Printed Men Kurta Pajama,Pakistani Cloth,Salwar Kameez,Traditional,Cotton,Silk,Sky Blue,"Diwali, Eid, Navratri",All-season,29700,43%,Printed,Top (Kurta) & Bottom (Pajama),Pakistani Men,46,White,Traditional Sandals
214,https://www.andaazfashion.co.uk/men/kurta-pajama?p=1,https://www.andaazfashion.co.uk/black-embroidered-velvet-jodhpuri-style-mens-sherwani-mstv03985.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-embroidered-velvet-jodhpuri-style-mens-sherwani-mstv03985-1.jpg,Black Embroidered Velvet Jodhpuri Style Men's Coat Pant,Men,Trouser Suit,Fancy,Velvet,Silk,Pure Black,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,89700,28,"Cutdana Work, Sequins Work, Stone Work",Top (Coat) & Bottom (Pant),Men,32-68,Black,Formal Shoes
215,https://www.andaazfashion.co.uk/men/weddingwear?p=36,https://www.andaazfashion.co.uk/embroidered-dupion-silk-bottle-green-mens-sherwani-mstv0890.html,https://assets2.andaazfashion.com/media/catalog/product/e/m/embroidered-dupion-silk-bottle-green-mens-sherwani-mstv0890-1_1.jpg,Embroidered Dupion Silk Bottle Green Men's Sherwani,Men's Clothing,Sherwani,Traditional,Dupion Silk,Dupion Silk,Bottle Green,"Wedding Wear, Party Wear, Guest of Wedding Wear, Festival Wear",All-season,29700,43%,"Thread Work, Zari",Top (Sherwani) & Bottom (Pajama) & Dupatta,Men,,,
216,https://www.andaazfashion.co.uk/men/weddingwear?p=74,https://www.andaazfashion.co.uk/dusty-pink-jacquard-straight-cut-men-churidar-kurta-pajama-mkpa02918.html,https://assets2.andaazfashion.com/media/catalog/product/d/u/dusty-pink-jacquard-straight-cut-men-churidar-kurta-pajama-mkpa02918-1.jpg,Dusty Pink Jacquard Straight Cut Men Churidar Kurta Pajama,Men's Clothing,Salwar Kameez,Traditional,Jacquard,Poly Cotton,Dusty Pink,"Wedding Wear, Party Wear, Guest of Wedding Wear, Festival Wear",All-season,29700,24%,"Resham Work, Thread Work, Woven, Zari",Top (Kurta) & Bottom (Pajama),Men,"40, 42, 44",Brown,Traditional Mojari
