,web-scraper-order,web-scraper-start-url,Products-href,Package Content,Image URL-src,product_name,main_category,product_type,style,fabric_top,fabric_bottom,color,occasion,season,price_pkr,discount,work_details,package_contents,worn_by,fit,shoe_color,shoe_style
228,1751700820-246,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/cotton-straight-cut-kurti-in-pink-color-lkv001448.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-straight-cut-kurti-in-pink-color-lkv001448-1.jpg,Cotton Straight Cut Kurti in Pink Color,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Pure Pink,Festival Wear,Summer,13800,73%,Plain,Top (Kurti),Pakistani Women,36-42,Pink,Sandals
229,1751700823-247,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/white-rayon-kurti-with-palazzo-pant-lkv0067.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-rayon-kurti-with-palazzo-pant-lkv0067-1.jpg,White Rayon Kurti With Palazzo Pant,Pakistani Cloth,Salwar Kameez,Contemporary,Rayon,Rayon,White,"Casual, Daily Wear",Summer,35700,72%,,"Kurti, Palazzo Pant",Pakistani Women,,,
230,1751700826-248,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/white-cotton-slub-kurti-with-palazzo-pant-lkv0071.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-cotton-slub-kurti-with-palazzo-pant-lkv0071-1.jpg,White Cotton Slub Kurti With Palazzo Pant,Indian Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,White,"Casual, Daily Wear",Summer,35700,72%,,"Kurti, Palazzo Pant",Indian Women,,,
231,1751700829-249,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/cotton-slub-kurti-set-in-white-colour-lkv0070.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-slub-kurti-set-in-white-colour-lkv0070-1.jpg,Cotton Slub Kurti Set In White Colour,Indian Cloth,Kurti,Unknown,Cotton Slub,Cotton Slub,White,,Summer,31800,72%,,,Indian Women,,,
232,1751700833-250,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/cutdana-embroidered-georgette-navy-blue-kurti-lkv00982.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/u/cutdana-embroidered-georgette-navy-blue-kurti-lkv00982-1.jpg,Cutdana Embroidered Georgette Navy Blue Kurti,Women,Kurti,Fancy,Georgette,Georgette,Navy Blue,Festival Wear,All-season,63600,72%,Cutdana Work,Top (Kurti),Women,,,
233,1751700837-251,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/black-rayon-gota-patti-embroidered-kurti-lkv00974.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-gota-patti-embroidered-kurti-lkv00974-1.jpg,Kurti in Black Rayon for Party Wear with Gota Patti embroidery,Women,Kurti,Fancy,Rayon,Rayon,Pure Black,"Festival Wear, Party Wear",All-season,29700,39%,Gota Patti embroidery,Top (Kurti),Women,One Size,Black,Sandals
234,1751700842-252,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/mustard-yellow-rayon-straight-cut-kurti-lkv001698.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-rayon-straight-cut-kurti-lkv001698-1.jpg,Rayon Kurti with Thread Embroidery in Mustard Yellow for Party,Pakistani Cloth,Kurti,Traditional,Rayon,Rayon,Mustard Yellow,"Party, Festival Wear",All-season,13800,73%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,"40, 42, 44","Gold, Brown","Sandals, Heels"
235,1751700847-253,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/black-rayon-zari-embroidered-kurti-lkv001233.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-zari-embroidered-kurti-lkv001233-1_1.jpg,Casual Wear Zari Embroidered Kurti in Rayon Navy Blue,Pakistani Cloth,Kurti,Traditional,Rayon,Rayon,Navy Blue,Festival Wear,All-season,27600,72%,Zari Embroidery,Top (Kurti),Pakistani Women,One Size,Black,Sandals
236,1751700851-254,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/navy-blue-rayon-a-line-printed-kurti-lkv002661.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-rayon-a-line-printed-kurti-lkv002661-1.jpg,Navy Blue Rayon A-Line Printed Kurti,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Navy Blue,Festival Wear,All-season,21600,39%,"Printed, Foil Print",Top (Kurti),Indian Women,One Size,Matching,Sandals
237,1751700854-255,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/black-georgette-kurti-with-sequins-work-for-eid-party-lkv004282.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-georgette-kurti-with-sequins-work-for-eid-party-lkv004282-1.jpg,Black Georgette Kurti with Sequins Work for Wedding Party,Women,Kurti,Fancy,Georgette,Georgette,Pure Black,Party Wear,All-season,80100,23%,Sequins Work,Top (Kurti),Women,One Size,Black,Heels
238,1751700858-256,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/black-cotton-printed-short-casual-wear-kurti-lkv004058.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-cotton-printed-short-casual-wear-kurti-lkv004058-1.jpg,Black Cotton Printed Short Casual Wear Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Pure Black,Casual Wear,All-season,15600,43%,Printed,Top (Kurti),Pakistani Women,One Size,Black,Flats
239,1751700861-257,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/dark-grey-rayon-kurti-with-resham-work-lkv0339.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/k/lkv0339-gray.jpg,Dark Grey Rayon Kurti With Resham Work,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Dark Grey,"Casual, Office Wear",All-season,21600,51%,Resham Work,,Pakistani Women,,,
240,1751700864-258,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/dark-mauve-rayon-kurti-with-resham-work-lkv0339.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/k/lkv0339-pink.jpg,Dark Mauve Rayon Kurti With Resham Work,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Dark Mauve,"Casual, Daily Wear",All-season,21600,51%,Resham Work,,Indian Women,,,
241,1751700868-259,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/rayon-black-embroidered-frock-style-kurti-lkv003574.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/a/rayon-black-embroidered-frock-style-kurti-lkv003574-1.jpg,Rayon Black Embroidered Frock Style Kurti,Pakistani Cloth,Kurti,Fancy,Rayon,Rayon,Pure Black,Casual Wear,All-season,15600,43%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,One Size,Black,Sandals
242,1751700872-260,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/light-yellow-cotton-front-slit-casual-wear-kurti-lkv003803.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-yellow-cotton-front-slit-casual-wear-kurti-lkv003803-1.jpg,Light Yellow Cotton Front Slit Casual Wear Kurti,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Light Yellow,Casual Wear,Summer,15600,13%,Weaved Thread Work,Top (Kurti),Indian Women,One Size,Neutral,Sandals
243,1751700875-261,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/cotton-pistachio-green-kurti-with-printed-lkv001085.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-pistachio-green-kurti-with-printed-lkv001085-1.jpg,Cotton Pistachio Green Kurti With Printed,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Pistachio Green,Festival Wear,All-season,56400,72%,"Beads Work, Lace, Sequins, Printed",Top (Kurti),Pakistani Women,One Size,"Green, White","Sandals, Flats"
244,1751700878-262,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/dark-purple-rayon-printed-casual-wear-kurti-lkv003883.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-purple-rayon-printed-casual-wear-kurti-lkv003883-1.jpg,Dark Purple Rayon Printed Casual Wear Kurti,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Dark Purple,Casual Wear,All-season,23700,17%,Printed,Top (Kurti),Pakistani Women,,,
245,1751700882-263,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/peacock-green-rayon-straight-cut-kurti-lkv001696.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/e/peacock-green-rayon-straight-cut-kurti-lkv001696-1.jpg,Peacock Green Rayon Straight Cut Kurti,Women,Kurti,Contemporary,Rayon,Rayon,Peacock Green,Festival Wear,All-season,13800,73%,"Resham Work, Thread Work",Top (Kurti),Women,,,
246,1751700885-264,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/rayon-anarkali-style-black-kurti-lkv001236.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/a/rayon-anarkali-style-black-kurti-lkv001236-1.jpg,Rayon Anarkali Style Black Kurti,Women,Anarkali,Contemporary,Rayon,Rayon,Pure Black,Festival Wear,All-season,31800,23%,Lace,Top (Kurti),Women,,,
247,1751700889-265,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/cerise-pink-rayon-kurti-lkv002043.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/e/cerise-pink-rayon-kurti-lkv002043-1.jpg,Cerise Pink Rayon Kurti,Women,Salwar Kameez,Contemporary,Rayon,Rayon,Cerise Pink,Festival Wear,All-season,31800,23%,Lace,Top (Kurti),Pakistani Women,One Size,Matching,Sandals
248,1751700892-266,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/black-rayon-resham-embroidered-kurti-for-festival-lkv004267.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-resham-embroidered-kurti-for-festival-lkv004267-1.jpg,Black Rayon Resham Embroidered Kurti For Festival,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Pure Black,"Casual Wear, Festival Wear",All-season,23400,33%,"Lace Work, Resham Work, Thread Work",Top (Kurti),Pakistani Women,One Size,Black,Sandals
249,1751700895-267,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/red-rayon-kurti-with-resham-work-lkv0339.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/k/lkv0339-red.jpg,Red Rayon Kurti With Resham Work,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Red,"Casual, Party",All-season,21600,51%,Resham Work,,Pakistani Women,,,
250,1751700899-268,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/navy-blue-poly-crepe-printed-kurti-lkv00828.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-poly-crepe-printed-kurti-lkv00828-1.jpg,Navy Blue Poly Crepe Printed Kurti,Pakistani Cloth,Salwar Kameez,Contemporary,Poly Crepe,Poly Crepe,Navy Blue,Festival Wear,All-season,13800,73%,Printed,Top (Kurti),Pakistani Women,"40, 42, 44",Black,Sandals
251,1751700902-269,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/olive-green-cotton-kurti-lkv001082.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/l/olive-green-cotton-kurti-lkv001082-1.jpg,Olive Green Cotton Kurti,Indian Cloth,Kurti,Traditional,Cotton,Cotton,Olive Green,Festival Wear,All-season,15600,72%,"Lace, Resham Work, Stone Work, Thread Work, Zari, Printed",Top (Kurti),Indian Women,"40, 35-38",Brown,Sandals
252,1751700906-270,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/mustard-yellow-straight-printed-cotton-kurti-lkv002720.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-straight-printed-cotton-kurti-lkv002720-1.jpg,Mustard Yellow Straight Printed Cotton Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Mustard Yellow,Casual Wear,Summer,20400,16%,"Lace Work, Sequins Work, Weaved Thread Work, Printed",Top (Kurti),Pakistani Women,One Size,Brown,Sandals
253,1751700909-271,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/emerald-green-rayon-gota-lace-embroidered-kurti-lkv00977.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/emerald-green-rayon-gota-lace-embroidered-kurti-lkv00977-1.jpg,Emerald Green Rayon Gota Lace Embroidered Kurti,Pakistani Cloth,Kurti,Fancy,Rayon,Rayon,Emerald Green,Festival Wear,All-season,22800,72%,Gota Lace Embroidery,Top (Kurti),Pakistani Women,"40, 42, 44",Gold,Sandals
254,1751700913-272,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/black-rayon-embroidered-short-kurti-lkv004032.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-embroidered-short-kurti-lkv004032-1.jpg,Black Rayon Embroidered Short Kurti,Pakistani Cloth,Kurti,Traditional,Rayon,Rayon,Pure Black,Casual Wear,All-season,19800,43%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,One Size,Black,Sandals
255,1751700917-273,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/cotton-navy-blue-printed-a-line-kurti-lkv002840.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-navy-blue-printed-a-line-kurti-lkv002840-1.jpg,Cotton Navy Blue Printed A-Line Kurti,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Navy Blue,Casual Wear,All-season,27600,43%,Printed,Top (Kurti),Indian Women,,,
256,1751700920-274,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/rayon-kurti-in-ash-grey-color-lkv0343.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/a/rayon-kurti-in-ash-grey-color-lkv0343.jpg,Rayon Kurti In Ash Grey Color,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Ash Grey,"Casual, Daily Wear",All-season,21600,51%,,,Pakistani Women,,,
257,1751700924-275,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/pistachio-green-rayon-embroidered-straight-cut-casual-wear-kurti-lkv003639.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/i/pistachio-green-rayon-embroidered-straight-cut-casual-wear-kurti-lkv003639-1.jpg,Pistachio Green Rayon Embroidered Straight Cut Casual Wear Kurti,Pakistani Cloth,Kurti,Traditional,Rayon,Rayon,Pistachio Green,Casual Wear,All-season,18600,15%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,One Size,Any color,Sandals or Flats
258,1751700928-276,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/mustard-cotton-kurti-with-resham-work-lkv0095.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-cotton-kurti-with-resham-work-lkv0095-1.jpg,Mustard Cotton Kurti With Resham Work,Pakistani Cloth,Salwar Kameez,Traditional,Cotton,Cotton,Mustard,"Casual, Daily Wear",All-season,22800,72%,Resham Work,,Pakistani Women,,,
259,1751700935-277,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/dark-pink-rayon-straight-cut-kurti-lkv001697.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-pink-rayon-straight-cut-kurti-lkv001697-1.jpg,Dark Pink Rayon Straight Cut Kurti,Women,Salwar Kameez,Contemporary,Rayon,Rayon,Dark Pink,Festival Wear,All-season,13800,73%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,"40, 42, 44",Black,Sandals
260,1751700939-278,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/black-rayon-angrakha-style-kurti-lkv00980.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-angrakha-style-kurti-lkv00980-1.jpg,Black Rayon Angrakha Style Kurti,Women,Kurti,Contemporary,Rayon,Rayon,Pure Black,Festival Wear,All-season,29400,72%,Gota Patti,Top (Kurti),Women,,,
261,1751700942-279,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/festival-wear-white-georgette-straight-cut-kurti-lkv003107.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/f/e/festival-wear-white-georgette-straight-cut-kurti-lkv003107-1.jpg,Festival Wear White Georgette Straight Cut Kurti,Indian Cloth,Kurti,Contemporary,Georgette,Georgette,Pure White,Casual Wear,Summer,15900,72%,"Resham Work, Thread Work",Top (Kurti),Indian Women,One Size,White,Sandals
262,1751700946-280,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/navy-blue-cotton-printed-kurti-lkv001418.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-cotton-printed-kurti-lkv001418-1.jpg,Navy Blue Cotton Printed Kurti,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Navy Blue,Festival Wear,All-season,15900,72%,Printed,Top (Kurti),Pakistani Women,40-42,Black,Sandals
263,1751700950-281,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/chinnon-teal-green-indo-western-kurti-with-resham-work-for-diwali-lkv004280.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/h/chinnon-teal-green-indo-western-kurti-with-resham-work-for-diwali-lkv004280-1.jpg,Chinnon Teal Green Indo-Western Kurti with Resham Work for Diwali,Pakistani Cloth,Kurti,Traditional,Chinnon,Chinnon,Teal Green,Casual Wear,All-season,47700,15%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,"40, 35-38",Matching,Sandals
264,1751700953-282,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cotton-printed-kurti-in-light-pink-colour-lkv0186.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-printed-kurti-in-light-pink-colour-lkv0186-1.jpg,Cotton Printed Kurti In Light Pink Colour,Indian Cloth,Kurti,Unknown,Cotton,Cotton,Light Pink,,Summer,91200,72%,,,Indian Women,,,
265,1751700956-283,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/black-rayon-kurti-with-cigarette-pant-lkv0062.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-kurti-with-cigarette-pant-lkv0062-1.jpg,Black Silk Kurti With Cigarette Pant,Pakistani Cloth,Kurti,Unknown,Silk,Silk,Black,,All-season,39900,72%,,,Pakistani Women,,,
266,1751700960-284,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/light-blue-cotton-plain-kurti-lkv001.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-blue-cotton-plain-kurti-lkv001-1.jpg,Light Blue Cotton Plain Kurti,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Light Blue,Festival,Summer,63900,72%,Plain,Top (Kurti),Indian Women,,,
267,1751700964-285,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/mint-blue-cotton-front-slit-casual-wear-kurti-lkv003804.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/i/mint-blue-cotton-front-slit-casual-wear-kurti-lkv003804-1.jpg,Mint Blue Cotton Front Slit Casual Wear Kurti,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Mint Blue,Casual Wear,Summer,15600,43%,Weaved Thread Work,Top (Kurti),Indian Women,One Size,Matching,Sandals
268,1751700967-286,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/white-cotton-straight-cut-kurti-lkv001915.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-cotton-straight-cut-kurti-lkv001915-1.jpg,Kurti in Cotton White with Printed for Party,Women,Kurti,Contemporary,Cotton,Cotton,Pure White,"Festival Wear, Party",Summer,13800,24%,Printed,Top (Kurti),Women,,,
269,1751700970-287,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/resham-thread-embroidered-cotton-kurti-in-mint-blue-color-lkv001424.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/e/resham-thread-embroidered-cotton-kurti-in-mint-blue-color-lkv001424-1_1.jpg,Resham Thread Embroidered Cotton Kurti in Mint Blue Color,Pakistani Cloth,Salwar Kameez,Heavy Work,Cotton,Cotton,Mint Blue,Festival Wear,All-season,39900,72%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,"40, 35-45",Matching,Sandals
270,1751700973-288,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/dark-green-georgette-embroidered-kaftan-style-kurti-lkv001663.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/1/6/1663-green.jpg,Dark Green Georgette Embroidered Kaftan Style Kurti,Women,Kurti,Contemporary,Georgette,Georgette,Pure Dark Green,Festival Wear,All-season,79980,72%,"Beads Work, Cutdana Work, Stone Work",Top (Kurti),Women,One Size,"Green, Gold","Sandals, Flats"
271,1751700977-289,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/black-rayon-trail-cut-kurti-with-dhoti-pant-lkv0076.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-trail-cut-kurti-with-dhoti-pant-lkv0076.jpg,Black Rayon Trail Cut Kurti With Dhoti Pant,Indian Cloth,Salwar Kameez,Contemporary,Rayon,Rayon,Black,"Casual, Party",All-season,43800,72%,,,Indian Women,,,
272,1751700981-290,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/gota-lace-embroidered-rayon-black-kurti-lkv00976.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/o/gota-lace-embroidered-rayon-black-kurti-lkv00976-1.jpg,Gota Lace Embroidered Rayon Black Kurti,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Pure Black,Festival Wear,All-season,22800,72%,Lace Embroidery,Top (Kurti),Pakistani Women,One Size,Black,Sandals
273,1751700984-291,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/mustard-yellow-cotton-frock-style-kurti-lkv00756.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-cotton-frock-style-kurti-lkv00756-1_1.jpg,Kurti for Casual Wear in Cotton Mustard Yellow with Thread Work,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Mustard Yellow,"Festival Wear, Casual Wear",All-season,74100,72%,"Resham Work, Sequins, Thread Work",Top (Kurti),Pakistani Women,One Size,Brown,Sandals
274,1751700988-292,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/off-white-rayon-printed-kurti-lkv001939.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/f/off-white-rayon-printed-kurti-lkv001939-1.jpg,Off White A Line Rayon Kurti for Casual Wear,Women,Kurti,A Line,Rayon,Rayon,Off White,"Festival Wear, Casual Wear",All-season,22800,72%,"Gota Patti, Mirror Work, Resham Work, Thread Work, Zari, Printed, Foil Print",Top (Kurti),Women,One Size,Any color,"Sandals, Flats"
