,web-scraper-start-url,Products-href,Image URL-src,product_name,main_category,color,occasion,season,price_pkr,discount,work_details,shoe_color,shoe_style,Gender,fit_type,categorize_outfit,Category Style,fabric
1198,https://www.andaazfashion.co.uk/men/sherwani?p=24,https://www.andaazfashion.co.uk/blue-jacquard-indo-western-men-sherwani-mstv01243.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/blue-jacquard-indo-western-men-sherwani-mstv01243-1.jpg,Blue Jacquard Indo-Western Men Sherwani,Men's Ethnic Wear,Pure Blue,Wedding/Formal,Winter,40200,43%,"Woven, Printed",Black,Traditional,Male,Range,Sherwani,Contemporary,Synthetic
1199,https://www.andaazfashion.co.uk/men/kurta-pajama?p=122,https://www.andaazfashion.co.uk/mustard-yellow-silk-handloom-straight-cut-mens-kurta-pajama-mkpa08477.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-silk-handloom-straight-cut-mens-kurta-pajama-mkpa08477-1.jpg,Mustard Yellow Silk Handloom Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Mustard Yellow,Other,Summer,14700,43%,"Thread Work, Woven",Brown,Traditional,Male,Single Size,Kurta Set,Contemporary,Silk
1200,https://www.andaazfashion.co.uk/men/kurta-pajama?p=8,https://www.andaazfashion.co.uk/grey-pakistani-special-kurta-pajama-for-eid-mkpv0541.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/r/grey-pakistani-special-kurta-pajama-for-eid-mkpv0541.jpg,Grey Pakistani Special Kurta Pajama for Wedding & Party,Men's Ethnic Wear,Grey,Wedding/Formal,Summer,16200,43,Embroidery,Black,Traditional Sandals,Male,Mixed Range,Kurta Set,Traditional,Synthetic
1201,https://www.andaazfashion.co.uk/men/kurta-pajama?p=18,https://www.andaazfashion.co.uk/seafoam-green-art-silk-mens-jacket-style-kurta-pajama-with-lace-mkpa06970.html,https://assets2.andaazfashion.com/media/catalog/product/s/e/seafoam-green-art-silk-mens-jacket-style-kurta-pajama-with-lace-mkpa06970-1.jpg,Seafoam Green Art Silk Men's Jacket Style Kurta Pajama With Lace,Men's Ethnic Wear,Seafoam Green,Wedding/Formal,Spring,41700,15%,Lace Work,Blue-Mint,Traditional,Male,Range,Jacket Style Outfit,Fancy,Silk
1202,https://www.andaazfashion.co.uk/men/kurta-pajama?p=25,https://www.andaazfashion.co.uk/pale-yellow-silk-embroidered-mens-churidar-kurta-mkpa02632.html,https://assets2.andaazfashion.com/media/catalog/product/p/a/pale-yellow-silk-embroidered-mens-churidar-kurta-mkpa02632-1.jpg,Pale Yellow Silk Embroidered Men's Churidar Kurta,Men's Ethnic Wear,Pale Yellow,Wedding/Formal,Summer,43200,18%,"Resham thread, zari, sequins, and lace work",Brown,Traditional,Male,Single Size,Churidar Suit,Traditional,Silk
1203,https://www.andaazfashion.co.uk/men/sherwani?p=30,https://www.andaazfashion.co.uk/black-weaved-zari-jacquard-asymmetrical-mens-sherwani-mstv03628.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-weaved-zari-jacquard-asymmetrical-mens-sherwani-mstv03628-1.jpg,Black Weaved Zari Jacquard Asymmetrical Men's Sherwani,Men's Ethnic Wear,Pure Black,Wedding/Formal,Winter,44700,28,"Weaved Thread Work, Zari Work",Black,Traditional,Male,Single Size,Sherwani,Contemporary,Synthetic
1204,https://www.andaazfashion.co.uk/men/kurta-pajama?p=17,https://www.andaazfashion.co.uk/weaved-cream-beige-silk-mens-straight-cut-kurta-pajama-mkpa06950.html,https://assets2.andaazfashion.com/media/catalog/product/w/e/weaved-cream-beige-silk-mens-straight-cut-kurta-pajama-mkpa06950-1.jpg,Weaved Cream Beige Silk Men's Straight Cut Kurta Pajama,Men's Ethnic Wear,Cream Beige,Wedding/Formal,Winter,32700,12%,"Dori Work, Thread Work, Weaved Thread Work",Brown,Traditional,Male,Range,Kurta Set,Contemporary,Silk
1205,https://www.andaazfashion.co.uk/men/sherwani?p=30,https://www.andaazfashion.co.uk/woven-jacquard-navy-blue-mens-sherwani-mstv0755.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/o/woven-jacquard-navy-blue-mens-sherwani-mstv0755-1.jpg,Navy Blue Straight Cut Jacquard Men Sherwani for Wedding,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,31200,43,Woven,Black,Traditional,Male,Single Size,Sherwani,Traditional,Synthetic
1206,https://www.andaazfashion.co.uk/men/kurta-pajama?p=56,https://www.andaazfashion.co.uk/woven-jacquard-silk-baby-blue-men-kurta-with-pajama-mkpa03596.html,https://assets2.andaazfashion.com/media/catalog/product/w/o/woven-jacquard-silk-baby-blue-men-kurta-with-pajama-mkpa03596-1.jpg,Woven Jacquard Silk Baby Blue Men Kurta With Pajama,Men's Ethnic Wear,Baby Blue,Wedding/Formal,Spring,29700,24%,"Resham Work, Sequins, Thread Work, Woven",Matching,Traditional,Male,Mixed Range,Kurta Set,Contemporary,Synthetic
1207,https://www.andaazfashion.co.uk/men/weddingwear?p=114,https://www.andaazfashion.co.uk/prussian-blue-mens-polyester-tuxedo-suit-mstv04709.html,https://assets2.andaazfashion.com/media/catalog/product/p/r/prussian-blue-mens-polyester-tuxedo-suit-mstv04709-1.jpg,Prussian Blue Men's Polyester Tuxedo Suit,Men's Ethnic Wear,Pure White,Wedding/Formal,Summer,92700,43%,"Thread Work, Woven",Black,Formal Shoes,Male,Single Size,Tuxedo Suit,Contemporary,Silk
1208,https://www.andaazfashion.co.uk/men/kurta-pajama?p=81,https://www.andaazfashion.co.uk/silk-printed-multi-color-straight-cut-mens-kurta-pajama-mkpa08088.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/i/silk-printed-multi-color-straight-cut-mens-kurta-pajama-mkpa08088-1.jpg,Contemporary Multi Color Silk Printed Men's Kurta Pajama,Men's Ethnic Wear,Multi Color,Party/Festive,Spring,17700,26%,Printed,Black,Traditional,Male,Single Size,Kurta Set,Contemporary,Silk
1209,https://www.andaazfashion.co.uk/men/sherwani?p=50,https://www.andaazfashion.co.uk/pale-yellow-banarasi-silk-embroidered-mens-sherwani-mstv01259.html,https://assets2.andaazfashion.com/media/catalog/product/p/a/pale-yellow-banarasi-silk-embroidered-mens-sherwani-mstv01259-1_3.jpg,Pale Yellow Banarasi Silk Embroidered Men's Sherwani,Men's Ethnic Wear,Pale Yellow,Wedding/Formal,Summer,77700,43%,"Cutdana Work, Resham Work, Thread Work, Zardosi, Zari",Brown,Traditional,Male,Single Size,Sherwani,Contemporary,Silk
1210,https://www.andaazfashion.co.uk/men/kurta-pajama?p=78,https://www.andaazfashion.co.uk/mint-green-cotton-plain-men-kurta-pajama-mkpa0380.html,https://assets2.andaazfashion.com/media/catalog/product/m/i/mint-green-cotton-plain-men-kurta-pajama-mkpa0380-1.jpg,Mint Green Cotton Plain Men Kurta Pajama,Men's Ethnic Wear,Green,Wedding/Formal,Summer,26700,24%,Plain,Green,Traditional,Male,Mixed Range,Kurta Set,Traditional,Cotton
1211,https://www.andaazfashion.co.uk/men/weddingwear?p=70,https://www.andaazfashion.co.uk/art-silk-dark-maroon-embroidered-straight-cut-mens-kurta-pajama-mkpa07495.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/a/r/art-silk-dark-maroon-embroidered-straight-cut-mens-kurta-pajama-mkpa07495-1.jpg,Art Silk Dark Maroon Embroidered Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Dark Maroon,Wedding/Formal,Winter,17700,20%,"Lace Work, Mirror Work, Resham Work, Thread Work, Weaved Thread Work",Black,Traditional Sandals,Male,Single Size,Kurta Set,Traditional,Silk
1212,https://www.andaazfashion.co.uk/men/weddingwear?p=18,https://www.andaazfashion.co.uk/black-dupion-silk-mens-jacket-style-sherwani-mstv01443.html,https://assets2.andaazfashion.com/media/catalog/product/b/l/black-dupion-silk-mens-jacket-style-sherwani-mstv01443-1.jpg,Black Dupion Silk Men's Jacket Style Sherwani,Men's Ethnic Wear,Pure Black,Wedding/Formal,Winter,40200,43%,Plain,Black,Traditional,Male,Single Size,Sherwani,Contemporary,Silk
1213,https://www.andaazfashion.co.uk/men/kurta-pajama?p=119,https://www.andaazfashion.co.uk/purple-dupion-silk-embroidered-mens-kurta-with-dhoti-mkpa08680.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/u/purple-dupion-silk-embroidered-mens-kurta-with-dhoti-mkpa08680-1.jpg,Purple Dupion Silk Embroidered Men's Kurta With Dhoti,Men's Ethnic Wear,Purple,Other,Summer,32700,11%,"Resham Work, Thread Work, Zari Work",Black,Traditional,Male,Single Size,Kurta with Dhoti,Traditional,Silk
1214,https://www.andaazfashion.co.uk/men/sherwani?p=31,https://www.andaazfashion.co.uk/navy-blue-cotton-resham-thread-embroidered-mens-sherwani-mstv02045.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-cotton-resham-thread-embroidered-mens-sherwani-mstv02045-1.jpg,Navy Blue Cotton Resham Thread Embroidered Men's Sherwani,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Summer,74700,26,"Resham Work, Thread Work",Black,Traditional,Male,Single Size,Sherwani,Contemporary,Cotton
1215,https://www.andaazfashion.co.uk/men/kurta-pajama?p=90,https://www.andaazfashion.co.uk/yellow-cotton-silk-mens-kurta-salwar-with-resham-thread-work-mkpa08975.html,https://assets2.andaazfashion.com/media/catalog/product/y/e/yellow-cotton-silk-mens-kurta-salwar-with-resham-thread-work-mkpa08975-1.jpg,Yellow Cotton Silk Men's Kurta Salwar With Resham Thread Work,Men's Ethnic Wear,Pure Yellow,Party/Festive,Summer,23700,11%,Resham Thread Work,Brown,Traditional,Male,Single Size,Salwar Suit,Traditional,Cotton
1216,https://www.andaazfashion.co.uk/men/weddingwear?p=94,https://www.andaazfashion.co.uk/mint-blue-art-silk-embroidered-straight-cut-mens-sherwani-mstv03469.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/i/mint-blue-art-silk-embroidered-straight-cut-mens-sherwani-mstv03469-1.jpg,Mint Blue Art Silk Embroidered Straight Cut Men's Sherwani,Men's Ethnic Wear,Mint Blue,Wedding/Formal,Winter,47700,28%,"Sequins Work, Zari Work, Printed",Black,Traditional,Male,Range,Sherwani,Fancy,Silk
1217,https://www.andaazfashion.co.uk/men/sherwani?p=32,https://www.andaazfashion.co.uk/dark-blue-silk-mens-sherwani-mstv02186.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-blue-silk-mens-sherwani-mstv02186-1.jpg,Dark Blue Silk Men's Sherwani,Men's Ethnic Wear,Dark Blue,Wedding/Formal,Winter,40200,43%,"Resham Work, Thread Work",Black,Traditional,Male,Single Size,Sherwani,Traditional,Silk
1218,https://www.andaazfashion.co.uk/men/weddingwear?p=99,https://www.andaazfashion.co.uk/jacquard-navy-blue-embroidered-asymmetrical-mens-sherwani-mstv03385.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/j/a/jacquard-navy-blue-embroidered-asymmetrical-mens-sherwani-mstv03385-1.jpg,Jacquard navy blue Embroidered Asymmetrical Men's Sherwani,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,34200,18,"Resham Work, Thread Work, Weaved Thread Work, Zari Work",Black,Traditional,Male,Single Size,Sherwani,Contemporary,Synthetic
1219,https://www.andaazfashion.co.uk/men/sherwani?p=24,https://www.andaazfashion.co.uk/dark-beige-art-silk-men-sherwani-with-dhoti-mstv01172.html,https://assets2.andaazfashion.com/media/catalog/product/d/a/dark-beige-art-silk-men-sherwani-with-dhoti-mstv01172-1.jpg,Dark Beige Art Silk Men Sherwani With Dhoti,Men's Ethnic Wear,Dark Beige,Wedding/Formal,Winter,40200,43%,Plain,Brown,Traditional,Male,Single Size,Sherwani,Contemporary,Silk
1220,https://www.andaazfashion.co.uk/men/kurta-pajama?p=82,https://www.andaazfashion.co.uk/printed-off-white-cotton-straight-cut-mens-kurta-pajama-mkpa07208.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/r/printed-off-white-cotton-straight-cut-mens-kurta-pajama-mkpa07208-1.jpg,Printed Off White Cotton Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Off White,Wedding/Formal,Summer,20700,15%,"Lace Work, Resham Work, Sequins Work, Thread Work, Printed",Brown,Traditional,Male,Range,Kurta Set,Traditional,Cotton
1221,https://www.andaazfashion.co.uk/men/weddingwear?p=74,https://www.andaazfashion.co.uk/deep-red-poly-silk-men-kurta-pajama-in-print-mkpa01080.html,https://assets2.andaazfashion.com/media/catalog/product/d/e/deep-red-poly-silk-men-kurta-pajama-in-print-mkpa01080-1.jpg,Deep Red Poly Silk Men Kurta Pajama In Print,Men's Ethnic Wear,Red,Wedding/Formal,Summer,29700,24%,Digital Print,Black,Traditional,Male,Mixed Range,Kurta Set,Traditional,Silk
1222,https://www.andaazfashion.co.uk/men/weddingwear?p=23,https://www.andaazfashion.co.uk/navy-blue-jacquard-embroidered-men-sherwani-mstv02118.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-jacquard-embroidered-men-sherwani-mstv02118-1.jpg,Navy Blue Jacquard Embroidered Men Sherwani,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,58200,24%,"Resham Work, Thread Work",Black,Traditional,Male,Single Size,Sherwani,Fancy,Synthetic
1223,https://www.andaazfashion.co.uk/men/coat-pant?p=2,https://www.andaazfashion.co.uk/velvet-black-embroidered-jodhpuri-style-mens-sherwani-mstv03845.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/v/e/velvet-black-embroidered-jodhpuri-style-mens-sherwani-mstv03845-1.jpg,Velvet Black Embroidered Jodhpuri Style Men's Coat Pant,Men's Ethnic Wear,Pure Black,Wedding/Formal,Winter,97200,43,Sequins Work,Black,Formal Shoes,Male,Single Size,Jodhpuri Suit,Traditional,Synthetic
1224,https://www.andaazfashion.co.uk/men/kurta-pajama?p=55,https://www.andaazfashion.co.uk/poly-cotton-mustard-yellow-printed-mens-kurta-churidar-mkpa06688.html,https://assets2.andaazfashion.com/media/catalog/product/p/o/poly-cotton-mustard-yellow-printed-mens-kurta-churidar-mkpa06688-1.jpg,Poly Cotton Mustard Yellow Printed Men's Kurta Churidar,Men's Ethnic Wear,Mustard Yellow,Other,Summer,26700,43%,"Patch Work, Printed",Brown,Traditional,Male,Range,Churidar Suit,Contemporary,Cotton
1225,https://www.andaazfashion.co.uk/men/sherwani?p=64,https://www.andaazfashion.co.uk/salmon-pink-linen-men-kurta-with-churidar-mkpa0446.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/salmon-pink-linen-men-kurta-with-churidar-mkpa0446-1.jpg,Salmon Pink Linen Men Kurta with Churidar,Men's Ethnic Wear,Salmon Pink,Party/Festive,Summer,29700,43%,Plain,Not specified,Not specified,Male,Single Size,Churidar Suit,Traditional,Cotton
1226,https://www.andaazfashion.co.uk/men/weddingwear?p=17,https://www.andaazfashion.co.uk/navy-blue-silk-jodhpuri-style-plain-mens-sherwani-mstv04015.html,https://assets2.andaazfashion.com/media/catalog/product/n/a/navy-blue-silk-jodhpuri-style-plain-mens-sherwani-mstv04015-1.jpg,Navy Blue Silk Jodhpuri Style Plain Men's Coat Pant,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,89700,43%,Plain Work,Black,Formal Shoes,Male,Single Size,Jodhpuri Suit,Traditional,Silk
1227,https://www.andaazfashion.co.uk/men/weddingwear?p=43,https://www.andaazfashion.co.uk/white-raw-silk-kurta-pajama-for-men-mkpv0111.html,https://assets2.andaazfashion.com/media/catalog/product/w/h/white-raw-silk-kurta-pajama-for-men-mkpv0108-1.jpg,White Raw Silk Kurta Pajama For Men,Men's Ethnic Wear,White,Wedding/Formal,Summer,29700,43%,Plain,White,Traditional,Male,Mixed Range,Kurta Set,Traditional,Silk
1228,https://www.andaazfashion.co.uk/men/weddingwear?p=18,https://www.andaazfashion.co.uk/cream-beige-silk-embroidered-mens-sherwani-mstv01538.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/r/cream-beige-silk-embroidered-mens-sherwani-mstv01538-1.jpg,Silk Cream Beige Thread Embroidered Sangeet Men Sherwani,Men's Ethnic Wear,Cream Beige,Wedding/Formal,Winter,145200,43%,"Resham Work, Sequins, Thread Work, Faux Mirror",Brown,Traditional,Male,Multi Size,Sherwani,Fancy,Silk
1229,https://www.andaazfashion.co.uk/men/kurta-pajama?p=13,https://www.andaazfashion.co.uk/jacquard-pastel-pink-weaved-thread-straight-cut-mens-kurta-churidar-mkpa07327.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/j/a/jacquard-pastel-pink-weaved-thread-straight-cut-mens-kurta-churidar-mkpa07327-1.jpg,Jacquard Pastel Pink Weaved Thread Straight Cut Men's Kurta Churidar,Men's Ethnic Wear,Pastel Pink,Wedding/Formal,Summer,25200,17,"Resham Work, Thread Work, Weaved Thread Work",Brown,Traditional,Male,Single Size,Churidar Suit,Traditional,Synthetic
1230,https://www.andaazfashion.co.uk/men/kurta-pajama?p=48,https://www.andaazfashion.co.uk/silver-dupion-silk-straight-cut-mens-kurta-pajama-mkpa0146.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/i/silver-dupion-silk-straight-cut-mens-kurta-pajama-mkpa0146-1.jpg,Silver Dupion Silk Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Silver,Wedding/Formal,Spring,20700,16,Silver,Brown,Traditional,Male,Range,Kurta Set,Traditional,Silk
1231,https://www.andaazfashion.co.uk/men/sherwani?p=44,https://www.andaazfashion.co.uk/grey-cotton-silk-bandhej-print-mens-sherwani-mstv02807.html,https://assets2.andaazfashion.com/media/catalog/product/g/r/grey-cotton-silk-bandhej-print-mens-sherwani-mstv02807-1.jpg,Grey Cotton Silk Bandhej Print Men's Sherwani,Men's Ethnic Wear,Pure Grey,Wedding/Formal,Summer,29700,43%,Bandhej Print,Black,Traditional,Male,Single Size,Sherwani,Traditional,Cotton
1232,https://www.andaazfashion.co.uk/men/kurta-pajama?p=51,https://www.andaazfashion.co.uk/red-woven-jacquard-men-kurta-pajama-mkpa0858.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/e/red-woven-jacquard-men-kurta-pajama-mkpa0858-1.jpg,Red Woven Jacquard Men Kurta Pajama,Men's Ethnic Wear,Red,Wedding/Formal,Summer,29700,24%,Woven,Matching,Traditional,Male,Mixed Range,Kurta Set,Traditional,Synthetic
1233,https://www.andaazfashion.co.uk/men/kurta-pajama?p=119,https://www.andaazfashion.co.uk/indigo-blue-dupion-silk-embroidered-mens-kurta-with-dhoti-mkpa08679.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/i/n/indigo-blue-dupion-silk-embroidered-mens-kurta-with-dhoti-mkpa08679-1.jpg,Indigo Blue Dupion Silk Embroidered Men's Kurta With Dhoti,Men's Ethnic Wear,Indigo Blue,Wedding/Formal,Spring,32700,11%,"Resham Work, Thread Work, Zari Work",Black,Traditional,Male,Single Size,Kurta with Dhoti,Traditional,Silk
1234,https://www.andaazfashion.co.uk/men/kurta-pajama?p=63,https://www.andaazfashion.co.uk/off-white-silk-plain-mens-jacket-style-kurta-churidar-mkpa06647.html,https://assets2.andaazfashion.com/media/catalog/product/o/f/off-white-silk-plain-mens-jacket-style-kurta-churidar-mkpa06647-1.jpg,Off White Silk Plain Men's Jacket Style Kurta Churidar,Men's Ethnic Wear,Off White,Wedding/Formal,Summer,25200,43%,Plain Work,Black,Traditional,Male,Range,Jacket Style Outfit,Traditional,Silk
1235,https://www.andaazfashion.co.uk/men/kurta-pajama?p=20,https://www.andaazfashion.co.uk/pastel-dark-blue-cotton-printed-father-son-duo-kurta-pajama-mkpa02242.html,https://assets2.andaazfashion.com/media/catalog/product/p/a/pastel-dark-blue-cotton-printed-father-son-duo-kurta-pajama-mkpa02242-1.jpg,Pastel Dark Blue Cotton Printed Father Son Duo Kurta Pajama,Men's Ethnic Wear,Pastel Dark Blue,Wedding/Formal,Summer,31200,43%,Printed,Matching,Traditional,Male,Multi Size,Kurta Set,Contemporary,Cotton
1236,https://www.andaazfashion.co.uk/men/weddingwear?p=21,https://www.andaazfashion.co.uk/navy-blue-woven-jacquard-churidar-men-sherwani-mstv01211.html,https://assets2.andaazfashion.com/media/catalog/product/n/a/navy-blue-woven-jacquard-churidar-men-sherwani-mstv01211-1.jpg,Navy Blue Woven Jacquard Churidar Men Sherwani,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,70200,26%,Woven,Black,Traditional,Male,Single Size,Sherwani,Traditional,Synthetic
1237,https://www.andaazfashion.co.uk/men/kurta-pajama?p=9,https://www.andaazfashion.co.uk/eid-special-golden-kurta-with-churidar-mkpv0632.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/i/eid-special-golden-kurta-with-churidar-mkpv0632_1_.jpg,Wedding Special Golden Kurta WIth Churidar,Indian Cloth,"Gold, Olive Green",Wedding/Formal,Autumn,31200,27,Embroidery,"Gold, Olive Green",Traditional,Male,Mixed Range,Churidar Suit,Traditional,Silk
